ID,text,IPA,audio,pauses
e6b02811-0879-4869-a465-750b6b19b49c,Абзу в шумероаккадскои мифологии мировои океан подземных пресных вод окружающии землю. Ассоциировался с плодовитостью и считался источником всех ручьев рек озер и других пресных водоемов. Согласно космологическим представлениям шумеров Абзу располагался ниже земли его мать Намму и многие другие его домочадцы и слуги.,ˈabzu v ʂʊˈmʲerɐɐˈkadskəj mʲɪfɐˈɫoɡʲɪɪ mʲɪrɐˈvoj ɐˈkʲeən pɐdˈzʲɛmnɨx ˈprʲɛsnɨx vɐt ɐkrʊˈʐajʉɕɪj zʲɪˈmlʲu | ɐsɐt͡sɨˈirɐvəɫsʲə s pɫɐdɐˈvʲitɐsʲtʲjʊ i sʲt͡ɕɪˈtaɫsʲə ɪˈstot͡ɕnʲɪkəm fsʲɪx rʊˈt͡ɕjɵf rʲɛk ɐˈzʲor i ˈdruɡʲɪx ˈprʲɛsnɨx vɐdɐˈjɵməf | sɐˈɡɫasnə kəsmɐˈɫoɡʲɪt͡ɕɪskʲɪm prʲɪdstɐˈvlʲɛnʲɪjəm ʂʊˈmʲerəf ˈabzu rɐspɐɫɐˈɡaɫsʲə nʲɪʐɨ zʲɪˈmlʲɪ jɪˈvɐ ˈmatʲ ˈnamːu i ˈmnɐɡʲɪjɪ ˈdruɡʲɪjɪ jɪˈvɐ dɐmɐˈt͡ɕat͡sɨ i ˈsɫuɡʲɪ,,
1eadb9b4-335e-4ee5-93cd-4eaebc237942,Джордано Бруно итальянскии католическии священник монахдоминиканец философпантеист и поэт автор многочисленных трактатов. Представитель эзотеризма и герметического оккультизма. Изза своеи склонности к чтению сочинении признанных католическои церковью подозрительными и по причине высказываемых сомнении относительно пресуществления и непорочного зачатия Девы Марии а также своего неортодоксального подхода к трактованию догмата о Троице навлек на себя подозрения в исповедании ереси и был вынужден покинуть орден доминиканцев был арестован в Венеции и выдан инквизиционному суду в Риме.,ˈd͡ʐordɐˈno ˈbrunə ɪtɐˈlʲjanskʲɪj kɐtɐˈlʲit͡ɕɪskʲɪj svʲɪˈɕːɛnʲɪk mɐˈnax dɐmʲɪnʲɪˈkant͡s fʲɪɫɐˈsof pɐntɨˈist i pɐˈɛt ɐfˈtor mnɐɡɐˈt͡ɕɪslʲɪnɨx trɐkˈtatəf | prʲɪt͡stɐˈvʲitʲɪlʲ ɪzɐˈtʲerʲɪzmə i ɡʲɪrˈmʲɛtʲɪt͡ɕɪskəvə ɐkʊlʲˈtʲizmə | ɪzˈza svɐˈjej skɫɐˈnːɐsʲtʲɪ k t͡ɕɪˈtʲenʲɪjʊ sɐt͡ɕɪˈnʲɪnʲɪj prʲɪznɐˈnːɨx kɐtɐˈlʲit͡ɕɪskəj ˈt͡sɛrkəvʲjʊ pɐdɐzrʲɪˈtʲɪlʲnɨmʲɪ i pɐ prʲɪˈt͡ɕinʲɪ vɨskɐˈzɨvəjɛmɨx sɐmˈnʲɛnʲɪj ɐtnɐˈsʲitʲɪlʲnə prʲɪsʊɕːɪstˈvlʲɛnʲɪjə i nʲɪpɐˈrot͡ɕnəvə zɐˈt͡ɕætʲɪjə ˈdʲɛvɨ mɐˈrʲiɪ ɐ ˈtakʐɨ svɐˈjejə nʲɪɐrtɐˈdoksɐlʲnəvə pɐˈdodə k trɐktɐˈvanʲɪjʊ dɐɡˈmatə ə trɐˈit͡sɨ nɐˈvlʲɛk nɐ sʲɪˈbʲæ pɐdɐzrʲɪˈnʲɪjə v ɪspɐˈvʲedɐnʲɪɪ ˈjɛrʲɪsʲɪ i ˈbɨɫ vɨnʊʐˈdʲɛn pɐkʲɪˈnutʲ ˈordʲɛn dɐmʲɪnʲɪˈkant͡səf ˈbɨɫ ɐrʲɪstɐˈvan v vʲɪˈnʲet͡sɨɪ i ˈvɨdən ɪnkvʲɪzʲɪt͡sɨˈonːəmʊ ˈsudʊ v ˈrʲimʲɪ,,
05de066d-02e4-45f9-84b9-bd26012fae0b,Болотныи газ бесцветныи газ со слабым неприятным запахом которыи выделяется со дна стоячих водоемов в результате гниения ила и других остатков растительного и животного происхождения. При выбросах крупных пузыреи на поверхность способен издавать довольно громкии звук. Места выхода могут быть пожароопасны.,bɐˈɫotnɨj ɡas bʲɪst͡sˈvʲɛtnɨj ɡas sɐ ˈslabɨm nʲɪprʲɪˈjatnɨm zɐˈpaxəm kɐˈtorɨj vɨdʲɪˈlʲæɪt͡sʲə sɐ dnɐ stɐˈjæt͡ɕɪx vɐdɐˈjɵməf v rʲɪzʊlʲˈtatʲɪ ˈɡnʲɪjenʲɪjə ˈiɫə i ˈdruɡʲɪx ɐˈstatkəf rɐˈsʲtʲɪtʲɪlʲnəvə i ʐɨˈvotnəvə prɐɪsxɐʐˈdʲɛnʲɪjə | prʲɪ vɨˈbrosəx ˈkrupnɨx pʊˈzɨrʲɪj nɐ pɐˈvʲɛrxnəsʲtʲ spɐˈsɐbʲɪn ɪzˈdavətʲ ˈdɐvɐlʲnə ˈɡromkʲɪj zvuk | ˈmʲɛstə vɨˈxodə ˈmoɡut ˈbɨtʲ pɐʐɐrɐɐˈpɐsnɨ,,
aa87a449-e444-4464-bee1-00a6bc0f2c5c,Гидроксид бария химическое неорганическое соединение проявляющее сильные основные своиства. Насыщенныи водныи раствор гидроксида бария называется баритовои водои. Гидроксид бария при стандартных условиях представляет собои бесцветные кристаллы.,ɡʲɪdrɐˈksʲid ˈbarʲɪjə xʲɪˈmʲit͡ɕɪskəjɪ nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ prɐˈjavlʲɪjʉɕːɪjɪ ˈsʲilʲnɨjɪ ɐsˈnovnɨjɪ ˈsvojstvə | nɐˈsɨɕːɪnɨjɪ ˈvodnɨjɪ rɐstˈvor ɡʲɪdrɐˈksʲidə ˈbarʲɪjə nɐzɨˈvaɪt͡sʲə bɐˈrʲitɐvəjɪ vɐˈdoj | ɡʲɪdrɐˈksʲid ˈbarʲɪjə prʲɪ stɐnˈdartnɨx ʊsˈɫovʲɪjəx prʲɪt͡stɐˈvlʲæɪt sɐˈboj bʲɪst͡sˈvʲɛtnɨjɪ krʲɪˈstalɨ,,
e2c25262-dc69-4ef7-a20b-e0a3d185b9d0,Нитрид бора бинарное соединение бора и азота. Химическая формула . Кристаллическии нитрид бора изоэлектронен углероду и подобно ему существует в нескольких полиморфных модификациях. Известны следующие аллотропные модификации нитрида бора гексагональная кубическая плотная гексагональная типа вюрцита подобная лонсдеилиту. Нитрид бора также может существовать в виде разнообразных аморфных модификации а также гексагональных нанотрубок и монослоев.,nʲɪˈtrʲid ˈborə bʲɪˈnarnəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ ˈborə i ɐˈzotə | xʲɪˈmʲit͡ɕɪskəjə ˈformʊlə | krʲɪstɐˈlʲit͡ɕɪskʲɪj nʲɪˈtrʲid ˈborə ɪzɐɪlʲɪkˈtronʲɪn ʊɡlʲɪˈrodʊ i pɐˈdobnə jɪˈmu sʊɕːɪstˈvuɪt v nʲɪˈskɐɫʲkʲɪx pəlʲɪˈmorfnɨx mɐdʲɪfʲɪkɐˈt͡sɨjəx | ɪzˈvʲɛstnɨ ˈsɫɛdʊjʉɕːɪjɪ ɐɫɐˈtropnɨjɪ mɐdʲɪfʲɪkɐˈt͡sɨɪ nʲɪˈtrʲidə ˈborə ɡʲɪksɐɡɐˈnalʲnəjə kʊˈbʲit͡ɕɪskəjə ˈpɫotnəjə ɡʲɪksɐɡɐˈnalʲnəjə ˈtʲipə ˈvʲurt͡sɨtə pɐˈdobnəjə lɐnzdʲɪˈilʲitʊ | nʲɪˈtrʲid ˈborə ˈtakʐɨ mɐˈʐɛt sʊɕːɪstˈvɐvətʲ v ˈvʲidʲɪ rɐznɐˈobraznɨx ɐˈmorfnɨx mɐdʲɪfʲɪkɐˈt͡sɨɪ ɐ ˈtakʐɨ ɡʲɪksɐɡɐˈnalʲnɨx nɐnɐtrʊˈbok i mɐnɐˈsɫoɪf,,
3e0e5582-2aff-4e90-ac8f-90488c5dbf5d,Гексацианоферрат. Синонимы феррицианид калия гексацианоферриат калия соль Гмелина красная кровяная соль. В году немецким химиком Леопольдом Гмелином соединение было приготовлено путем окисления желтои кровянои соли. Этот факт а также красныи цвет кристаллов обусловили происхождение традиционного названия красная кровяная соль. Выглядит как темнокрасные кристаллы с моноклиннои решеткои имеет плотность гмоль хорошо растворим в воде г г.,ɡʲɪksɐt͡sɨɐnɐfʲɪˈrat | sʲɪnɐˈnʲimɨ fʲɪrʲɪt͡sɨɐˈnʲid ˈkalʲɪjə ɡʲɪksɐt͡sɨɐnɐfʲɪrʲɪˈat ˈkalʲɪjə ˈsolʲ ˈɡmʲɛlʲɪnə ˈkrasnəjə krɐˈvʲænəjə ˈsolʲ | v ˈɡodʊ nʲɪˈmʲet͡skʲɪm xʲɪˈmʲikəm lʲɪɐˈpolʲdəm ˈɡmʲɛlʲɪnəm sɐɪˈdʲɪnʲɪnʲɪjɪ ˈbɨɫə prʲɪɡɐˈtɐvlʲɪnə ˈputʲɪm ɐkʲɪˈsʲlʲɪnʲɪjə ʐɨlˈtoj krɐˈvʲænəj ˈsolʲɪ | ˈɛtɐt fakt ɐ ˈtakʐɨ ˈkrasnɨj t͡svʲɛt krʲɪstɐˈɫof ɐbʊsˈlɐvʲɪlʲɪ prɐɪsxɐʐˈdʲɛnʲɪjɪ trɐdʲɪt͡sɨˈonːəvə nɐzˈvanʲɪjə ˈkrasnəjə krɐˈvʲænəjə ˈsolʲ | vɨˈɡlʲædʲɪt kak tʲɪmnɐˈkrasnɨjɪ krʲɪstɐˈɫɨ s mɐnɐˈklʲinːəj rʲɪˈɕːɛtkəj ɪˈmʲɛjɪt ˈpɫotnəsʲtʲ ɡmɐlʲ ˈxɐrɐʂɐ rɐstvɐˈrʲɪm v vɐˈdʲɛ,,
7895b97c-4938-4dc2-9877-ca850dbfe2a3,Серная кислота. Зарегистрирована как пищевая добавка . При обычных условиях концентрированная серная кислота тяжелая маслянистая жидкость без цвета и запаха с сильнокислым медным вкусом. В технике сернои кислотои называют ее смеси как с водои так и с серным ангидридом . Если молярное отношение то это водныи раствор сернои кислоты если раствор в сернои кислоте.,sʲɪrˈnəjə kʲɪsɫɐˈta | zɐrʲɪˈɡʲistrʲɪrɐvənə kak pʲɪˈɕːɛvəjə dɐˈbafkə | prʲɪ ɐˈbɨt͡ɕnɨx ʊsˈɫovʲɪjəx kənt͡sɨntrʲɪˈrɐvənːəjə sʲɪrˈnəjə kʲɪsɫɐˈta tʲɪʐɨˈɫajə mɐsˈlʲænʲɪstəjə ʐɨˈtkəsʲtʲ bʲɪs ˈt͡svʲɛtə i zɐˈpaxə s sʲɪlʲnɐˈkʲislɨm ˈmʲɛdnɨm ˈvkusəm | v tʲɪxˈnʲikʲɪ sʲɪrˈnoɪ̯ kʲɪsɫɐˈtoɪ̯ nɐzɨˈvajʊt jɪˈjɪ ˈsmʲɪsʲɪ kak s vɐˈdoɪ̯ tak i s sʲɪrˈnɨm ɐnɡʲɪˈdrʲidəm | jɪˈsʲlʲɪ mɐˈlʲarnəjə ɐtnɐˈʂɛnʲɪjɪ tɐ ˈɛtə ˈvodnɨj rɐstˈvor sʲɪrˈnoɪ̯ kʲɪsɫɐˈtɨ jɪˈsʲlʲɪ rɐstˈvor v sʲɪrˈnoɪ̯ kʲɪsɫɐˈtʲɪ,,
6c99bfa0-1154-4309-a895-0d370dced37a,Лабарракова вода. В е годы французскии фармацевт А. Ж. Лабаррак деиствуя хлором на раствор соды получил белильную жидкость заменяющую жавелевую воду и более дешевую в производстве. Он производил и продавал этот раствор для дезинфекции.,ɫɐbɐˈrakəvə vɐˈda | v ɪˈɡodɨ frɐnˈt͡suskʲɪj fɐrmɐˈt͡sɛft ɐ ʐ ɫɐbɐˈrak dʲɪjstˈvujə ˈxɫorəm nɐ rɐstˈvor ˈsodɨ pɐˈɫut͡ɕɪɫ bʲɪˈlʲilʲnʊjʊ ʐɨˈtkəsʲtʲ zɐmʲɪˈnʲæjʉɕːʊjʊ ʐɐˈvʲɛlʲɪvʊjʊ vɐˈdu i bɐˈlʲʂɛ dʲɪˈɕɛvʊjʊ v prɐɪzˈvot͡stvʲɪ | ɐn prɐɪzˈvɐdʲɪɫ i prɐˈdɐvɐɫ ˈɛtɐt rɐstˈvor dlʲɪ dʲɪzʲɪnˈfʲɛkt͡sɨɪ,,
1dff2128-b10c-497d-8c79-372dd0869771,Гидроксид натрия неорганическое химическое соединение являющееся самои распространеннои щелочью. В год в мире производится и потребляется около миллионов тонн едкого натра имеет очень широкое применение в промышленности. Гигроскопичен токсичен вызывает химические ожоги при попадании в глаза может вызвать слепоту водныи раствор разрушает алюминии. При работе с веществом в лаборатории требуется использование защитных перчаток и защитных очков. История тривиальных названии как гидроксида натрия так и других щелочеи основывается на их своиствах.,ɡʲɪdrɐˈksʲid ˈnatrʲɪjə nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ xʲɪˈmʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ jɪˈvlʲæjʉɕːɪjɪsʲə sɐˈmoj rɐsprɐˈstranʲɪnːəjɪ ˈɕːɛɫət͡ɕjʊ | v ɡɐd v ˈmʲirʲɪ prɐɪzˈvɐdʲɪt͡sʲə i pɐtrʲɪbˈlʲæɪt͡sʲə ɐˈkolʲə mʲɪlʲɪˈonəf tɐnʲɪd ˈjedkəvə ˈnatrɐ ɪˈmʲɛjɪt ˈot͡ɕɪnʲ ʂɨrɐˈkojɪ prʲɪmʲɪˈnʲɪnʲɪjɪ v prɐmɨˈʂlʲɪnːəsʲtʲɪ | ɡʲɪɡrɐˈskopʲɪt͡ɕɪn tɐkˈsʲit͡ɕɪn vɨzɨˈvaɪt xʲɪˈmʲit͡ɕɪskʲɪjɪ ɐˈʐbɨɡʲɪ prʲɪ pɐpɐˈdanʲɪɪ v ɡɫɐˈzɐ mɐˈʐɛt vɨzˈvatʲ sʲlʲɪˈpotʊ ˈvodnɨj rɐstˈvor rɐzrʊˈʂaɪt ɐlʲʉˈmʲinʲɪj | prʲɪ ˈrabʲɪtʲɪ s vʲɪˈɕːɛstvəm v ɫɐbɐrɐˈtorʲɪɪ ˈtrʲɛbuɪt͡sʲɪ ɪspɐlʲˈzɐvanʲɪjɪ zɐˈɕːitnɨx pʲɪrˈt͡ɕatək i zɐˈɕːitnɨx ɐt͡ɕˈkof | ɪˈstorʲɪjə trʲɪvʲɪˈalʲnɨx nɐzˈvanʲɪjɪ kak ɡʲɪdrɐˈksʲidə ˈnatrʲɪjə tak i ˈdruɡʲɪx ˈɕːɛɫət͡ɕɪj ɐsˈnovɨvəɪt͡sʲə nɐ ɪx ˈsvojstvəx,,
8f0a7285-4b4f-490b-9234-2e5f3abb8e53,Карбид кальция в чистом виде бесцветные кристаллы. Бинарное неорганическое соединение кальция с углеродом. Впервые получен в году Фридрихом Велером нагреванием сплава цинка и кальция с углем. В настоящее время получают прокаливанием в электрических печах смеси оксида кальция с коксом. .,kɐrˈbʲit ˈkalʲt͡sɨjə v ˈt͡ɕistəm ˈvʲidʲɪ bʲɪst͡sˈvʲɛtnɨjɪ krʲɪstɐˈɫɨ | bʲɪˈnarnəjɪ nʲɪɐrɡɐˈnʲit͡ɕɪskəjɪ sɐɪˈdʲɪnʲɪnʲɪjɪ ˈkalʲt͡sɨjə s ʊɡlʲɪˈrodəm | vˈpʲɛrvɨjɪ pɐˈɫut͡ɕɪn v ɡɐˈdu frʲɪˈdrʲixəm ˈvʲɛlʲɪrəm nɐɡrʲɪˈvanʲɪjɪm ˈspɫavə ˈt͡sɨnkə i ˈkalʲt͡sɨjə s ˈuɡlʲɪm | v nɐˈstɐjəɕːɪjɪ ˈvrʲɛmʲɪ pɐˈɫut͡ɕajʊt prɐkɐˈlʲivənʲɪjɪm v ɪlʲɪkˈtrʲit͡ɕɪskʲɪx pʲɪˈt͡ɕax ˈsmʲɪsʲɪ ɐkˈsʲidə ˈkalʲt͡sɨjə s ˈkokəsəm | ,,
a45be704-27dd-497c-8631-c5f947a49771,Муассанит редкии минерал класса природных карбидов состава . Образует мелкие бесцветные кристаллы с алмазным блеском. Синтетическии аналог и техническии продукт аналогичныи по структуре и составу карборунд. Природныи муассанит можно наити только в ничтожно малых количествах в некоторых типах метеоритов и в месторождениях корунда и в кимберлитах природные монокристаллы не превышают в размере нескольких миллиметров. В последние десятилетия появилась технология выращивания крупных прозрачных синтетических монокристаллов муассанита часто используемых для имитации бриллиантов.,mʊɐˈsːanʲɪt ˈrʲetkʲɪj mʲɪnʲɪˈraɫ ˈkɫasə prʲɪˈrodnɨx kɐrˈbʲidəf sɐˈstavə | ɐbrɐˈzuɪt ˈmʲɛlkʲɪjɪ bʲɪst͡sˈvʲɛtnɨjɪ krʲɪstɐˈɫɨ s ɐɫˈmaznɨm ˈblʲɛskəm | sʲɪntʲɪˈtʲit͡ɕɪskʲɪj ɐˈnaɫək i tʲɪxˈnʲit͡ɕɪskʲɪj prɐˈdukt ɐnɐˈlʲit͡ɕnɨj pɐ strʊkˈturʲɪ i sɐˈstavʊ kɐrbɐˈrunt | prʲɪˈrodnɨj mʊɐˈsːanʲɪt mɐʐˈnɐ nɐˈjtʲɪ ˈtolʲkə v nʲɪt͡ɕˈtoʐnə mɐˈlɨx kɐˈlʲit͡ɕɪstvəx v nʲɪˈkɐtɨrɨx ˈtʲipəx mʲɪtʲɪɐˈrʲitəf i v mʲɪstɐrˈʐdʲɛnʲɪjəx kɐˈrundə i v kʲɪmˈbʲɛrlʲɪtəx prʲɪˈrodnɨjɪ mənɐkrʲɪstɐˈɫɨ nʲɪ prʲɪˈvɨʂajʊt v rɐˈzmʲɛrʲɪ nʲɪˈskɐɫʲkʲɪx mʲɪlʲɪˈmʲɛtrəf | v pɐsˈlʲɛdnʲɪjɪ dʲɪsʲɪˈtʲilʲɪtʲɪjə pɐˈvʲɪləsʲ tʲɪxnɐˈɫoɡʲɪjə vɐˈrɨɕːɪvənʲɪjə ˈkrupnɨx prɐzrɐˈt͡ɕnɨx sʲɪntʲɪˈtʲit͡ɕɪskʲɪx mənɐkrʲɪstɐˈɫəf mʊɐˈsːanʲɪtə ˈt͡ɕastə ɪspɐlʲˈzuɪmɨx dlʲɪ ɪmʲɪˈtat͡sɨɪ brʲɪlʲɪˈantəf,,
e5fcef5b-0933-4a6a-b0df-f74fd34992a5,Жавелевая вода. Жавелевая вода была впервые получена французским химиком Луи Бертолле изучавшим тогда открытыи элементарныи хлор. Часто под жавелевои водои подразумевают раствор гипохлорита и хлорида натрия. Гипохлорит калия легко разлагается под влиянием углекислого газа. Жавелевая вода образуется благодаря насыщению хлором водного раствора гидроксида калия Беление Дезинфекция санитарных помещении полов раковин и умывальников.,ʐɐˈvʲɛlʲɪvəjə vɐˈda | ʐɐˈvʲɛlʲɪvəjə vɐˈda ˈbɨɫə vˈpʲɛrvɨjɪ pɐˈɫut͡ɕɪnə frɐnˈt͡suskʲɪm xʲɪˈmʲikəm ɫʊˈi bʲɪrtɐˈlʲɛ ɪzʊˈt͡ɕæfʂɨm tɐɡˈdɐ ɐtˈkrɨtɨm ɪlʲɪmʲɪnˈtarnɨm ˈxɫorəm | ˈt͡ɕastə pɐt ʐɐˈvʲɛlʲɪvəjɪ vɐˈdoj pɐdrɐzʊmʲɪˈvajʊt rɐstˈvor ɡʲɪpɐxɫɐˈrʲitə i xɫɐˈrʲidə ˈnatrʲɪjə | ɡʲɪpɐxɫɐˈrʲit ˈkalʲɪjə ˈlʲexkə rɐzˈɫaɡəɪt͡sʲə pɐt vɫʲɪˈjanʲɪjɪm ʊɡlʲɪˈkʲisləvə ˈɡazə | ʐɐˈvʲɛlʲɪvəjə vɐˈda ɐbrɐˈzuɪt͡sʲə bɫɐɡɐdɐˈrʲə nɐˈsɨɕːɪnʲɪjʊ ˈxɫorəm ˈvodnəvə rɐstˈvorə ɡʲɪdrɐˈksʲidə ˈkalʲɪjə | bʲɪˈlʲɛnʲɪjɪ | dʲɪzʲɪnˈfʲɛkt͡sɨjə sɐnʲɪˈtarnɨx pɐmʲɪˈɕːɪnʲɪjɪ ˈpoɫəf rɐˈkonʲɪn i ʊmɨˈvalʲnʲɪkəf,,
b9b75cb6-bafe-449a-ad91-f7159d2b3448,Жидкость Вакенродера водныи раствор политионовых кислот . Образуется при реакции сероводорода с сернистым газом в сильно разбавленном водном растворе. При температуре выше медленно разлагается с выделением элементарнои серы сернистого газа и сернои кислоты. Название исторически закрепилось за соединением и не соответствуют никакои номенклатуре. В году немецкии химик врач и аптекарь ГенрихВильгельмФердинанд Ваккенродер установил что при пропускании сероводорода в охлаждаемыи ниже нуля градусов Цельсия водныи раствор диоксида серы образуется необычная смесь получившая со временем имя первооткрывателя.,ˈʐɨtkəsʲtʲ vɐkʲɪnˈrodʲɪrə ˈvodnɨj rɐstˈvor pəlʲɪtʲɪˈonɨx kʲɪsˈɫot | ɐbrɐˈzuɪt͡sʲə prʲɪ rʲɪˈakt͡sɨɪ sʲɪrɐvɐˈdorədə s sʲɪrˈnʲistɨm ˈɡazəm v ˈsʲilʲnə rɐzˈbɐvlʲɪnːəm ˈvodnəm rɐstˈvorʲɪ | prʲɪ tʲɪmʲpʲɪrɐˈturʲɪ ˈvɨʂɛ ˈmʲɛdlʲɪnə rɐzˈɫaɡəɪt͡sʲə s vɨdʲɪˈlʲɪnʲɪjɪm ɪlʲɪmʲɪnˈtarnəjɪ ˈsʲɪrɨ sʲɪrˈnʲistəvə ˈɡazə i sʲɪrˈnoɪ̯ kʲɪsɫɐˈtɨ | nɐzˈvanʲɪjɪ ɪstɐˈrʲit͡ɕɪskʲɪ zɐkrʲɪˈpʲɪɫəsʲ zɐ sɐɪˈdʲɪnʲɪnʲɪjɪm i nʲɪ sɐɐtˈvʲɛtstvʊjʊt nʲɪˈkɐkəj nɐmʲɪnˈkɫatʊrʲɪ | v ɡɐˈdu nʲɪˈmʲet͡skʲɪj xʲɪˈmʲɪk vraɕ i ɐpʲɪˈt͡karʲ ɡʲɪnˈrʲix vʲɪlʲˈɡʲɛlʲm fʲɪrdʲɪˈnand vɐkʲɪnˈrodʲɪr ʊstɐˈnovʲɪɫ ʂtə prʲɪ prɐˈpuskənʲɪjɪ sʲɪrɐvɐˈdorədə v ɐxɫɐʐˈdajɪmɨj nʲɪʐɛ ˈnulʲə ˈɡradʊsəf ˈt͡sɛlʲsʲɪjə ˈvodnɨj rɐstˈvor dʲɪɐkˈsʲidə sʲɪˈrɨ ɐbrɐˈzuɪt͡sʲə nʲɪɐˈbɨt͡ɕnəjə ˈsmʲɛsʲ pɐˈɫut͡ɕɪfʂɨjə sɐ ˈvrʲɛmʲɪnʲɪm ˈimʲə pʲɪrvɐɐtˈkrɨvətʲɪlʲə,,
cdab7072-2888-449e-8452-3395a93b9480,Агностицизм. Для агностиков существование Бога божественного или сверхъестественного неизвестно или непостижимо. Сторонники агностицизма в широком смысле считают принципиально невозможным познание объективнои деиствительности через субъективныи опыт и невозможным познание любых предельных и абсолютных основ реальности. Отрицается также возможность доказательства или опровержения идеи и утверждении основанных полностью на субъективных посылах. Этот термин используется в философии теории познания и теологии.,ɐɡnɐˈstʲit͡sɨzm | dlʲɪ ɐɡˈnostʲɪkəf sʊɕːɪstvɐˈvanʲɪjə ˈboɡə bɐʐɨstˈvʲɛnːəvə ɪlʲɪ svʲɪrxjɪstʲɪstˈvʲɛnːəvə nʲɪɪzˈvʲɛstnə ɪlʲɪ nʲɪpɐˈstʲiʐɨmə | stɐˈronʲɪkʲɪ ɐɡnɐˈstʲit͡sɨzmə v ʂɨrɐˈkom ˈsmɨsʲlʲɪ sʲɪt͡ɕɪˈjut prʲɪnt͡sɨpʲɪˈlʲnə nʲɪvɐzˈmoʐnɨm pɐzˈnanʲɪjɪ ɐbˈjektʲɪvnəj dʲɪjstvʲɪˈtʲɪlʲnəsʲtʲɪ ˈt͡ɕɛrʲɪz sʊbˈjektʲɪvnɨj ɐˈpɨt i nʲɪvɐzˈmoʐnɨm pɐzˈnanʲɪjɪ ˈlʲubɨx prʲɪdʲɪlʲnɨx i ɐpsɐˈlʲutnɨx ɐsˈnov rʲɪˈalʲnəsʲtʲɪ | ɐtrʲɪˈt͡sajɪt͡sʲə ˈtakʐɨ vɐzmɐʐˈnosʲtʲ dɐkɐˈzatʲɪlʲstvə ɪlʲɪ ɐprɐvʲɪrʐˈɛnʲɪjə ɪˈdʲɛɪ i ʊtvʲɪrʐˈdʲɛnʲɪjɪ ɐsˈnovɨvəjɪx pɐɫˈnostʲjʊ nɐ sʊbˈjektʲɪvnɨx pɐˈsɨɫəx | ˈɛtɐt tʲɪrˈmʲɪn ɪspɐlʲˈzuɪt͡sʲə v fʲɪɫɐˈsofʲɪɪ tʲɪˈorʲɪɪ pɐzˈnanʲɪjə i tʲɪɐˈɫoɡʲɪɪ,,
69c81748-c268-49f4-ba07-421ac00098ca,Жидкое стекло водныи щелочнои раствор силикатов натрия . Реже в качестве жидкого стекла используют силикаты лития например в электродном покрытии. Жидкое стекло также широко известно как силикатныи клеи. Впервые жидкое стекло получил в году немецкии химик и минералог Иоганн Непомук фон Фукс деиствием щелочеи на кремниевую кислоту. В настоящее время жидкое стекло получают обработкои в автоклаве кремнеземсодержащего сырья концентрированными растворами едкого натра или сплавлением кварцевого песка с содои.,ˈʐɨtkəjɪ ˈstʲekɫə ˈvodnɨj ˈɕːɛɫət͡ɕnəj rɐstˈvor sʲɪlʲɪˈkatəf ˈnatrʲɪjə | ˈrʲɛʐɛ v ˈkɐt͡ɕɪstvʲɪ ˈʐɨtkəvə ˈstʲekɫə ɪspɐlʲˈzuɪt sʲɪlʲɪˈkatɨ ˈlʲitʲɪjə nɐˈprʲɪmʲɪr v ɪlʲɪkˈtrɐdnəm pɐˈkrɨtʲɪɪ | ˈʐɨtkəjɪ ˈstʲekɫə ˈtakʐɨ ʂɨrɐˈkɐ ɪzˈvʲɛstnə kak sʲɪlʲɪˈkatnɨj klʲɪj | vˈpʲɛrvɨjɪ ˈʐɨtkəjɪ ˈstʲekɫə pɐˈɫut͡ɕɪɫ v ɡɐˈdu nʲɪˈmʲet͡skʲɪj xʲɪˈmʲɪk i mʲɪnʲɪˈraɫək ɪɐˈɡan nʲɪpɐˈmuk fɐn fuks ˈdʲɪjstvʲɪjɪm ˈɕːɛɫət͡ɕɪj nɐ krʲɪmˈnʲɛvʊjʊ kʲɪsɫɐˈtu | v nɐˈstɐjəɕːɪjɪ ˈvrʲɛmʲɪ ˈʐɨtkəjɪ ˈstʲekɫə pɐˈɫut͡ɕajʊt ɐbrɐˈbotkəj v ɐftɐˈkɫavʲɪ krʲɪmnʲɪˈzʲɛmsɐdʲɪrˈʐaɕːɪvə sɨˈrʲja kənt͡sɨntrʲɪˈrɐvənːɨmʲɪ rɐstˈvorəmʲɪ ˈjedkəvə ˈnatrə ɪlʲɪ splɐˈvlʲɛnʲɪjɪm ˈkvart͡sɨvəvə pʲɪˈska s sɐˈdoj,,
